title,address,link,Word
Tierarztpraxis Häller AG,"Gustibergstrasse 4, 6018 Buttisholz",https://www.local.ch/fr/d/buttisholz/6018/veterinaire/tierarztpraxis-haeller-ag-oJUQ6REQviJCsS25ciQ9WQ,Vétérinaire
Tierarztpraxis Heggidorn AG,"Heggidorn 56, 3202 Frauenkappelen",https://www.local.ch/fr/d/frauenkappelen/3202/veterinaire/tierarztpraxis-heggidorn-ag-HQYA-UCtR0RqkbxB3cmqtQ,Vétérinaire
Tierarztpraxis Herblingen,"Herblingerstrasse 119, 8207 Schaffhouse",https://www.local.ch/fr/d/schaffhouse/8207/veterinaire/tierarztpraxis-herblingen-wJxHwZDDQZmG8dEjN4h13w,Vétérinaire
Tierarztpraxis Im Bad AG,"Badstrasse 8A, 9410 Heiden",https://www.local.ch/fr/d/heiden/9410/veterinaire/tierarztpraxis-im-bad-ag-n3HJeAcxaaqvKzxHhBTodQ,Vétérinaire
Tierarztpraxis im Dorf GmbH,"Kanalwiese 8, 8488 Turbenthal",https://www.local.ch/fr/d/turbenthal/8488/veterinaire/tierarztpraxis-im-dorf-gmbh-CvypQEdEpATGnqkLBcJi1Q,Vétérinaire
Tierarztpraxis Kaufmann GmbH,"Bahnhofstrasse 4, 9630 Wattwil",https://www.local.ch/fr/d/wattwil/9630/veterinaire/tierarztpraxis-kaufmann-gmbh-LjYHPiD318UPAe35uVojRw,Vétérinaire
Tierarztpraxis Lauenen Thun,"Spittelweg 2, 3600 Thoune",https://www.local.ch/fr/d/thoune/3600/veterinaire/tierarztpraxis-lauenen-thun-56CZ0Z4Y-1aKbryR07jEjQ,Vétérinaire
Tierarztpraxis Minder,"Käsereistrasse 15, 9306 Freidorf TG",https://www.local.ch/fr/d/freidorf-tg/9306/veterinaire/tierarztpraxis-minder-_n1hjFnLf2KcuXZGcLA2Ig,Vétérinaire
Tierarztpraxis ParkVets,"Depotweg 22, 6410 Goldau",https://www.local.ch/fr/d/goldau/6410/veterinaire/tierarztpraxis-parkvets-uDl1UMBsvaj9TZHP9_tu5w,Vétérinaire
Tierarztpraxis pfotendoc,"Oberbotsbergstrasse 33, 9230 Flawil",https://www.local.ch/fr/d/flawil/9230/veterinaire/tierarztpraxis-pfotendoc-HIg-HN_PdyhQlGiAwXsC9w,Vétérinaire
Tierarztpraxis Schlimperg AG,"Gestenrietstrasse 18, 8307 Effretikon",https://www.local.ch/fr/d/effretikon/8307/veterinaire/tierarztpraxis-schlimperg-ag-48d-832r3mImyhh-tAffjA,Vétérinaire
Tierarztpraxis Sonnmatt,"St. Urbanstrasse 17, 6144 Zell LU",https://www.local.ch/fr/d/zell-lu/6144/veterinaire/tierarztpraxis-sonnmatt-d896rQ7A7sRyjClCjz_18w,Vétérinaire
Tierarztpraxis Tamina,"Elestastrasse 26, 7310 Bad Ragaz",https://www.local.ch/fr/d/bad-ragaz/7310/veterinaire/tierarztpraxis-tamina-Bz1NqORNaM13SQf3wLxZsg,Vétérinaire
Tierarztpraxis Viamala AG,"Veia Sut Baselgia 22, 7440 Andeer",https://www.local.ch/fr/d/andeer/7440/veterinaire/tierarztpraxis-viamala-ag-kFDHCQFvA0VkU3RHUx9Alw,Vétérinaire
Tierarztpraxis Zollbrück,"Bahnhofplatz 4, 3436 Zollbrück",https://www.local.ch/fr/d/zollbrueck/3436/veterinaire/tierarztpraxis-zollbrueck-LIydBfq71q9-wHPudFvfoA,Vétérinaire
Tierklinik Burkhardt & Partner AG,"Brüelstrasse 26, 7323 Wangs",https://www.local.ch/fr/d/wangs/7323/veterinaire/tierklinik-burkhardt-partner-ag-Dzntqabg_yRjpzq2UbDe9g,Vétérinaire
Tierklinik Masans,"Haldensteinstrasse 6, 7000 Coire",https://www.local.ch/fr/d/coire/7000/veterinaire/tierklinik-masans-NL2ElHBXqKkbBqSXtBtTjw,Vétérinaire
Tierpraxis Hohlenbaumstrasse,"Hohlenbaumstrasse 53, 8200 Schaffhouse",https://www.local.ch/fr/d/schaffhouse/8200/veterinaire/tierpraxis-hohlenbaumstrasse-sdLDh8AHhTCzDLoT7QKcmA,Vétérinaire
Tierpraxis in Oberdorf Ch. Buess und J. Hess,"Sägeweg 10, 4436 Oberdorf",https://www.local.ch/fr/d/hauptstrasse-4436-oberdorf-bl/4436/veterinaire/tierpraxis-in-oberdorf-ch-buess-und-j-hess-rcpWtpuUa0YG1YGm5jEvCQ,Vétérinaire
Tivet,"Via Franco Zorzi 36, 6500 Bellinzone",https://www.local.ch/fr/d/bellinzone/6500/veterinaire/tivet-rpeOXxuywsRMxosD0OJ9BA,Vétérinaire
VETcetera AG,"Gartenstadtstrasse 7, 3098 Köniz",https://www.local.ch/fr/d/koeniz/3098/service-durgence/vetcetera-ag-4HgonDlfqoOcxHO7_lXetA,Vétérinaire
Vétérinaire Ostéopathe,"Case Postale, 1110 Morges 1",https://www.local.ch/fr/d/veterinaire/veterinaire-osteopathe-y67xd73xVUu6SFxENsfx9Q,Vétérinaire
Véto Glânois SA,"Route de Billens 14, 1680 Romont FR",https://www.local.ch/fr/d/romont-fr/1680/veterinaire/veto-glanois-sa-NN4XS8eJSv39zbSM27Et6w,Vétérinaire
"Vetteam, tierärztliche Praxisgemeinschaft AG, Tierarztpraxis zur Buchwigger","Menzbergstrasse 14, 6130 Willisau",https://www.local.ch/fr/d/willisau/6130/veterinaire/vetteam-tieraerztliche-praxisgemeinschaft-ag-tierarztpraxis-zur-buchwigger-uCVGFhdrDnzcg0JT8DJrGw,Vétérinaire
Dr. med. vet. Waidyasekera Denise,"Zelgmatt 69, 8132 Egg b. Zürich",https://www.local.ch/fr/d/egg-b-zuerich/8132/veterinaire/dr-med-vet-waidyasekera-denise-SfPzAVGnjNZ45B40x3-G7A,Vétérinaire
Dr méd. vét. Wicki Pascal,"Rue de l'Industrie 8, 1030 Bussigny",https://www.local.ch/fr/d/bussigny/1030/veterinaire/dr-med-vet-wicki-pascal-Nhrhix-LbNvet9ZETbpsgQ,Vétérinaire
"ACACIA CENTRO VETERINARIO, Paradiso","Via San Salvatore 4, 6900 Paradiso",https://www.local.ch/fr/d/paradiso/6900/veterinaire/acacia-centro-veterinario-paradiso-mhgcDd07VrxinhxhZHXiXQ,Vétérinaire
AcuVet GmbH,"Marktgasse 71, 9500 Wil SG",https://www.local.ch/fr/d/wil-sg/9500/veterinaire/acuvet-gmbh-gPoSbNeC9QfAdVtsBnbaHw,Vétérinaire
Affaires vétérinaires,"Quai Ernest-Ansermet 18, 1205 Genève",https://www.local.ch/fr/d/geneve/1205/veterinaire/affaires-veterinaires-adlzBbNtWS8L4ayXtMjNJQ,Vétérinaire
ALPAKAVET Kramer,"Kappelenring 24c, 3032 Hinterkappelen",https://www.local.ch/fr/d/hinterkappelen/3032/veterinaire/alpakavet-kramer-I4p8Sa7O71yriqb5Hzow3Q,Vétérinaire
Alternative Kleintiermedizin,"Nauenstrasse 41, 4052 Bâle",https://www.local.ch/fr/d/bale/4052/veterinaire/alternative-kleintiermedizin-ox2pCLIhbrqNJ81L7b_a5Q,Vétérinaire
Andrea Meyer,"Im Eichen 2, 8269 Fruthwilen",https://www.local.ch/fr/d/fruthwilen/8269/veterinaire/andrea-meyer-bWhyCYt1Ap1TGuyAc7xulQ,Vétérinaire
Andreaspark - Tierärzte GmbH,"Hagenholzstrasse 80, 8050 Zurich",https://www.local.ch/fr/d/zurich/8050/veterinaire/andreaspark-tieraerzte-gmbh-TOUz95ssak__8mP97QYP8w,Vétérinaire
Animal Health Center,"Hauptstrasse 90, 4102 Binningen",https://www.local.ch/fr/d/binningen/4102/veterinaire/animal-health-center-SbNScKprGOpf5txawPFmdg,Vétérinaire
Animal House Kleintierpraxis,"Kirchplatz 19, 4132 Muttenz",https://www.local.ch/fr/d/muttenz/4132/veterinaire/animal-house-kleintierpraxis-1XAoe4f-4cU_qz0LeDioKA,Vétérinaire
animaldoc AG - Das Gesundheitszentrum für Kleintiere,"Dufourstrasse 69, 8570 Weinfelden",https://www.local.ch/fr/d/weinfelden/8570/veterinaire/animaldoc-ag-das-gesundheitszentrum-fuer-kleintiere-tZJfF63JTBYq1HtJFRu7FQ,Vétérinaire
Dr. med. vet. Animed SO Kleintierpraxis und Boutique,"Ziegelmattstrasse 3, 4500 Soleure",https://www.local.ch/fr/d/soleure/4500/veterinaire/dr-med-vet-animed-so-kleintierpraxis-und-boutique-FGcV2G0nyqRhPfGPshC0OQ,Vétérinaire
animedi GmbH,"Messenriet 30, 8500 Frauenfeld",https://www.local.ch/fr/d/frauenfeld/8500/veterinaire/animedi-gmbh-ojandMVYSIRN4p4a23MsEA,Vétérinaire
Anisano Mobile Tierarztpraxis,"Hauptstrasse 100, 3855 Brienz BE",https://www.local.ch/fr/d/brienz-be/3855/veterinaire/anisano-mobile-tierarztpraxis-iGHlSy_b1wq3TW17BOx-jA,Vétérinaire
Anivet SA,"Via Mondasc 1, 6514 Sementina",https://www.local.ch/fr/d/sementina/6514/veterinaire/anivet-sa-aIYYC-ob92_PrrI7Gw-rEQ,Vétérinaire
Dr. med. vet. Aregger Stephan,"Räzlirain 14, 3254 Messen",https://www.local.ch/fr/d/messen/3254/veterinaire/dr-med-vet-aregger-stephan-ZRG0vgT8OFIZxBs0uBZdqw,Vétérinaire
Dr. med. vet. Bär Marc,"Streulistrasse 14, 8032 Zurich",https://www.local.ch/fr/d/zurich/8032/veterinaire/dr-med-vet-baer-marc-V3UJY_wJC0Xu9vMGTS-BrQ,Vétérinaire
Bärtschi Cornelia,"Bannholzstrasse 10/12, 9490 Vaduz",https://www.local.ch/fr/d/vaduz/9490/veterinaire/baertschi-cornelia-X-k8zt8B2wf-PpdvQ8-1DQ,Vétérinaire
Beck-Support,"Gishalde 9, 4665 Oftringen",https://www.local.ch/fr/d/oftringen/4665/veterinaire/beck-support-qNPldkde-qMUMMqziqWuLA,Vétérinaire
dr. med. Bernasconi Curzio,"Viale Serfontana 18, 6834 Morbio Inferiore",https://www.local.ch/fr/d/morbio-inferiore/6834/veterinaire/dr-med-bernasconi-curzio-xpy09Ohq9sT-N-4fwdmNiA,Vétérinaire
Bisig Tierärzte AG,"Wildbrunnstrasse 3, 8722 Kaltbrunn",https://www.local.ch/fr/d/kaltbrunn/8722/veterinaire/bisig-tieraerzte-ag-1GLpbSXRHwWOXkk9AEbySw,Vétérinaire
Boillat David,"Chemin Combe la Noire 13, 2350 Saignelégier",https://www.local.ch/fr/d/saignelegier/2350/veterinaire/boillat-david-hNdrE_jLgFJzTT2IFGjiVA,Vétérinaire
Dr. med. vet. Boller Diana,"Herresrain 11, 3210 Chiètres",https://www.local.ch/fr/d/chietres/3210/veterinaire/dr-med-vet-boller-diana-_slaRlxHTYyatQ5UTc4CVA,Vétérinaire
Bouille Jean-François,1981 Vex,https://www.local.ch/fr/d/vex/1981/veterinaire/bouille-jean-francois-DAj8KnvdYbBeQZxUpe9bkw,Vétérinaire
Brönnimann Hans A.,"Grossi Matta 3, 1718 Dirlaret",https://www.local.ch/fr/d/dirlaret/1718/veterinaire/broennimann-hans-a-VUoAfwRFwR5buhUcjOudSQ,Vétérinaire
Brunner Scheidegger Gabrielle,"Bodenhof 2, 6403 Küssnacht am Rigi",https://www.local.ch/fr/d/kuessnacht-am-rigi/6403/veterinaire/brunner-scheidegger-gabrielle-zbEKxL1MnxErbKF4vX5P0Q,Vétérinaire
Dr. med. vet. Bürgi Alfred,"Im Dorf 27, 8547 Gachnang",https://www.local.ch/fr/d/gachnang/8547/veterinaire/dr-med-vet-buergi-alfred-vLCe7AV68FO45iAEiY-ZHA,Vétérinaire
Dr. med. vet. Burri-Senn Esther,"Kirchstrasse 9, 8942 Oberrieden",https://www.local.ch/fr/d/oberrieden/8942/veterinaire/dr-med-vet-burri-senn-esther-tf9wfnC2l9Ue_F6hillW0Q,Vétérinaire
Camponovo Roberta,"Via alle Gerre 18, 6512 Giubiasco",https://www.local.ch/fr/d/giubiasco/6512/veterinaire/camponovo-roberta-enLDIMtaNqVoc9FRtWjqTA,Vétérinaire
Carquillat Delphine,"Route d'Hermance 8, 1222 Vésenaz",https://www.local.ch/fr/d/vesenaz/1222/veterinaire/carquillat-delphine-tXYVCtAOqxojFVoD9K86_w,Vétérinaire
Centro Vet Tierarztpraxis,"San Bastiaun 30, 7503 Samedan",https://www.local.ch/fr/d/samedan/7503/veterinaire/centro-vet-tierarztpraxis-_YJAhhoo1RvQJpqO1gkcVg,Vétérinaire
Chaubert Pascal,"Chemin de la Roche 6, 1052 Le Mont-sur-Lausanne",https://www.local.ch/fr/d/le-mont-sur-lausanne/1052/veterinaire/chaubert-pascal-fpBadPh3izveRWYIQ_7QxQ,Vétérinaire
Clavadetscher Georg,"Plattastutzweg 14, 9476 Fontnas",https://www.local.ch/fr/d/fontnas/9476/veterinaire/clavadetscher-georg-kF90o06PjueaXfLTYeLlsw,Vétérinaire
CM-EquiVet Sàrl,"Rue de Joulin 15, 1632 Riaz",https://www.local.ch/fr/d/riaz/1632/veterinaire/cm-equivet-sarl-PjiSSkSqF7KD7ziRtNLUOA,Vétérinaire
CoVet AG,"Hauptstrasse 4, 9562 Märwil",https://www.local.ch/fr/d/maerwil/9562/veterinaire/covet-ag-mq4yx5sEezhBxvGqzhsSaw,Vétérinaire
Dörfler Daniela,"Weierbodenstrasse 4, 9620 Lichtensteig",https://www.local.ch/fr/d/lichtensteig/9620/veterinaire/doerfler-daniela-lZkoF-4Y-sPqNtiJqfT2DQ,Vétérinaire
Enzenhofer Astrid,"Weile 1, 9493 Mauren FL",https://www.local.ch/fr/d/mauren-fl/9493/veterinaire/enzenhofer-astrid-NZ0z4FnVsZRwlTDxPkC-Vg,Vétérinaire
Fragnière Bertrand,"Route de l'Etrua 37, 1645 Le Bry",https://www.local.ch/fr/d/le-bry/1645/veterinaire/fragniere-bertrand-C50O5PUI-RQAnAf0DeN0fA,Vétérinaire
Dr. med. vet. Furter Benjamin,"Sarenbachstrasse 18, 8807 Freienbach",https://www.local.ch/fr/d/freienbach/8807/veterinaire/dr-med-vet-furter-benjamin-9XCUTgInM3bdfLMnW2i-1Q,Vétérinaire
Gross - und Kleintierpraxis,"Pfrundmatt 5, 3507 Biglen",https://www.local.ch/fr/d/biglen/3507/veterinaire/gross-und-kleintierpraxis-X_q4zj66hgkq8QEnLMHeNw,Vétérinaire
Grosstierpraxis Animalmed,"Mühlerain 385, 5072 Oeschgen",https://www.local.ch/fr/d/oeschgen/5072/veterinaire/grosstierpraxis-animalmed-8vX1w7Xg9CW0hK9Mc9JbTA,Vétérinaire
Grosstierpraxis Regio AG,"Caspar Wolf-Weg 2, 5630 Muri AG",https://www.local.ch/fr/d/muri-ag/5630/veterinaire/grosstierpraxis-regio-ag-ZPXuYcluorgd-sd1P3AAMQ,Vétérinaire
Grosstierpraxis SeelandVet AG,"Burrirain 25, 2575 Täuffelen",https://www.local.ch/fr/d/taeuffelen/2575/veterinaire/grosstierpraxis-seelandvet-ag-B_EA6_PJlKMBDo_SC1Jtdg,Vétérinaire
Groupe vétérinaire des Ducats Sàrl,"Rue des Ducats 38, 1350 Orbe",https://www.local.ch/fr/d/orbe/1350/veterinaire/groupe-veterinaire-des-ducats-sarl-NBFvZLAWR7Cj6MEVxu0Aow,Vétérinaire
Hofer Barbara,"Envers des Convers 43, 2616 Renan BE",https://www.local.ch/fr/d/renan-be/2616/veterinaire/hofer-barbara-PySogQmYMY0Ki0eTDsUM_g,Vétérinaire
Hofmann Andreas,"Hauptstrasse 90, 4102 Binningen",https://www.local.ch/fr/d/binningen/4102/veterinaire/hofmann-andreas-2-AGF1jmf6OLrobjAreBKQ,Vétérinaire
Holliger Rudolf,"Boniswilerstrasse 8, 5707 Seengen",https://www.local.ch/fr/d/seengen/5707/veterinaire/holliger-rudolf-61EngW1r3Tlhq5nMf47TAQ,Vétérinaire
Horse & Hound Vet GmbH,"Kappelerstrasse 3, 8926 Uerzlikon",https://www.local.ch/fr/d/uerzlikon/8926/veterinaire/horse-hound-vet-gmbh-IywOtlhkCkYy3hW89WemWg,Vétérinaire
Dr. med. vet. Howald Barbara,"Riederbachweg 9, 3292 Busswil BE",https://www.local.ch/fr/d/busswil-be/3292/veterinaire/dr-med-vet-howald-barbara-pZKGEXHql0pg_aLN3z1STA,Vétérinaire
Dr Humbert-Droz Eliane,"Route de Noréaz 17, 1772 Ponthaux",https://www.local.ch/fr/d/ponthaux/1772/veterinaire/dr-humbert-droz-eliane-J-BlOLXydZIaF5slijFJ9A,Vétérinaire
Dr. med. vet. Jeker Vroni,"Wierezwil 211, 3255 Rapperswil BE",https://www.local.ch/fr/d/rapperswil-be/3255/veterinaire/dr-med-vet-jeker-vroni-3c7BB-Is0fEUC5bIDjxqdA,Vétérinaire
Dr. med. vet. Josseck Henriette,"Reggenschwilerstrasse 2, 9402 Mörschwil",https://www.local.ch/fr/d/moerschwil/9402/veterinaire/dr-med-vet-josseck-henriette-vfL0lH03iS_WbYDRIq8Rzg,Vétérinaire
Juri Paola,"Via Pestariso 5, 6982 Agno",https://www.local.ch/fr/d/agno/6982/veterinaire/juri-paola-K_6dTwBIyxA86nXohVhoCA,Vétérinaire
Jutzeler Marc,"Avenue des Sports 5, 1400 Yverdon-les-Bains",https://www.local.ch/fr/d/yverdon-les-bains/1400/veterinaire/jutzeler-marc-5Cxb3vq_UVp-yazywZtSjA,Vétérinaire
Keller Jean-Philippe,"Bachstrasse 1, 8477 Oberstammheim",https://www.local.ch/fr/d/oberstammheim/8477/veterinaire/keller-jean-philippe-vAlX--1oXuePOgho8o5ouQ,Vétérinaire
Keller Jean-Philippe,"Brodlaubegass 10, 8260 Stein am Rhein",https://www.local.ch/fr/d/stein-am-rhein/8260/veterinaire/keller-jean-philippe-o0kvdd3gWhaX5c91pzJHuw,Vétérinaire
Dr. med. vet. Kenel Daniel,"Chollerstrasse 3, 6300 Zoug",https://www.local.ch/fr/d/zoug/6300/veterinaire/dr-med-vet-kenel-daniel-_GmMwaQNKMud63avKew7KQ,Vétérinaire
Dr méd. vét. Kinsbergen Martine,"Route de Genève 107C, 1026 Denges",https://www.local.ch/fr/d/denges/1026/veterinaire/dr-med-vet-kinsbergen-martine-5DvVD7LQ1Nsm4Gxqszd9nQ,Vétérinaire
Klein- & Grosstierpraxis Rohr,"Bungertweg 5, 8542 Wiesendangen",https://www.local.ch/fr/d/wiesendangen/8542/veterinaire/klein-grosstierpraxis-rohr-H55IdCJgi07nBzFzFbZ6vQ,Vétérinaire
Kleintierklinik Dr. Schultheiss AG,"Hubäckerweg 4, 5610 Wohlen AG",https://www.local.ch/fr/d/wohlen-ag/5610/veterinaire/kleintierklinik-dr-schultheiss-ag-0BRcrC3CvowpIyj0iYExxw,Vétérinaire
Kleintierklinik Dübendorf AG,"Zürichstrasse 98, 8600 Dübendorf",https://www.local.ch/fr/d/duebendorf/8600/veterinaire/kleintierklinik-duebendorf-ag-CHNn_08NeMRxWZCGc2WKXw,Vétérinaire
Kleintierpraxis,"Sonnweg 1, 3550 Langnau-en-Emmental",https://www.local.ch/fr/d/langnau-en-emmental/3550/veterinaire/kleintierpraxis-Le-Y7C--m7AZ3lEHQ46Q6g,Vétérinaire
Kleintierpraxis,"Im Wygärtli 13, 8560 Märstetten",https://www.local.ch/fr/d/maerstetten/8560/veterinaire/kleintierpraxis-QhnZr9nqzRsIFovPlmRD7g,Vétérinaire
Dr. med. vet. Kleintierpraxis,"Rainstrasse 37, 6314 Unterägeri",https://www.local.ch/fr/d/unteraegeri/6314/veterinaire/dr-med-vet-kleintierpraxis-HA5zH1xzH1NfX_Uvlf4T_A,Vétérinaire
Kleintierpraxis am Grünring,"Grünring 1, 9524 Zuzwil SG",https://www.local.ch/fr/d/zuzwil-sg/9524/veterinaire/kleintierpraxis-am-gruenring-OoCIKAH6oH2nWHJX2x-igA,Vétérinaire
Dr. med. vet. Kleintierpraxis 'Am Ring',"Riehenring 171, 4058 Bâle",https://www.local.ch/fr/d/bale/4058/veterinaire/dr-med-vet-kleintierpraxis-am-ring-LOgeOjF-urVDONVR6-Qr1w,Vétérinaire
Kleintierpraxis am Rosenberg GmbH,"Rosenbergstrasse 14, 8304 Wallisellen",https://www.local.ch/fr/d/wallisellen/8304/veterinaire/kleintierpraxis-am-rosenberg-gmbh-7ogjCcAMwiyBPP71-0Rz0A,Vétérinaire
Kleintierpraxis Animalmed,"Mühlerain 385, 5072 Oeschgen",https://www.local.ch/fr/d/oeschgen/5072/veterinaire/kleintierpraxis-animalmed-xMOLjhVMJROhg7jzdQQUag,Vétérinaire
Kleintierpraxis Bremgarten AG,"Friedhofstrasse 21, 5620 Bremgarten AG",https://www.local.ch/fr/d/bremgarten-ag/5620/veterinaire/kleintierpraxis-bremgarten-ag-0waqICUJPrGTBIEW0xjbag,Vétérinaire
Kleintierpraxis Dr. Maute AG,"Prattelerstrasse 3, 4132 Muttenz",https://www.local.ch/fr/d/muttenz/4132/veterinaire/kleintierpraxis-dr-maute-ag--jSQ2nrWS-tDWjmUJnf7CQ,Vétérinaire
Kleintierpraxis Dr. med. vet. Martina A. Rusch,"Korporationsweg 10, 8832 Wilen b. Wollerau",https://www.local.ch/fr/d/wilen-b-wollerau/8832/veterinaire/kleintierpraxis-dr-med-vet-martina-a-rusch-6r0pmR8yCHEDjkOgbLwZrw,Vétérinaire
Kleintierpraxis Freiestrasse AG,"Freiestrasse 148A, 8032 Zurich",https://www.local.ch/fr/d/zurich/8032/veterinaire/kleintierpraxis-freiestrasse-ag-ZB-2i6JydUjU8H7NjhvMcQ,Vétérinaire
Kleintierpraxis im Bächler,"Bachstrasse 29, 8912 Obfelden",https://www.local.ch/fr/d/obfelden/8912/veterinaire/kleintierpraxis-im-baechler-S331m-Xouu7pPh4PHN3pXg,Vétérinaire
Kleintierpraxis Liesch Barbara,"Veia da Scola 3, 7451 Alvaschein",https://www.local.ch/fr/d/alvaschein/7451/veterinaire/kleintierpraxis-liesch-barbara-DVFaDve0rn_BtBcMLW8BpA,Vétérinaire
Kleintierpraxis Moosaic AG,"Mooshüslistrasse 14, 6032 Emmen",https://www.local.ch/fr/d/emmen/6032/veterinaire/kleintierpraxis-moosaic-ag-Zr1eRAWbuRftHtYeVzWkNA,Vétérinaire
Kleintierpraxis PetMed AG,"Wagerenstrasse 17, 8610 Uster",https://www.local.ch/fr/d/uster/8610/veterinaire/kleintierpraxis-petmed-ag-Qbp3hXJFw78pT8zjM_g2IQ,Vétérinaire
Kleintierpraxis Schwäntenmos,"Schwäntenmos 12, 8126 Zumikon",https://www.local.ch/fr/d/zumikon/8126/veterinaire/kleintierpraxis-schwaentenmos-DWGqKdDwcTjlJZkrUnbDWg,Vétérinaire
Kleintierpraxis Seebach,"Seebacherstrasse 84, 8052 Zurich",https://www.local.ch/fr/d/zurich/8052/veterinaire/kleintierpraxis-seebach-_juVH0qzmv5xKWL_XkYxwA,Vétérinaire
Kleintierpraxis Seon AG,"Milchgasse 14, 5703 Seon",https://www.local.ch/fr/d/seon/5703/veterinaire/kleintierpraxis-seon-ag-RI1VGwDrLlac-JXD1-uIgA,Vétérinaire
Kleintierpraxis Simmental,"Gewerbestrasse 1, 3770 Zweisimmen",https://www.local.ch/fr/d/zweisimmen/3770/veterinaire/kleintierpraxis-simmental-0kW_3_EU8Lr9Zl2z6PPWNA,Vétérinaire
Kleintierpraxis Sommerhalder GmbH,"Studenstrasse 16, 2540 Granges SO",https://www.local.ch/fr/d/granges-so/2540/veterinaire/kleintierpraxis-sommerhalder-gmbh-v9krUKJ_FT6Tlvx3xdxWCw,Vétérinaire
Kleintierpraxis Spiez AG,"Bahnhofstrasse 35/37, 3700 Spiez",https://www.local.ch/fr/d/spiez/3700/veterinaire/kleintierpraxis-spiez-ag-B_0RIjdhlzxAiEJiKLMPyA,Vétérinaire
Dr. Kleintierpraxis Werdenberg,"Wiedenstrasse 50B, 9470 Buchs SG",https://www.local.ch/fr/d/buchs-sg/9470/veterinaire/dr-kleintierpraxis-werdenberg-q-yR5-0aagshI_Nbdx2wLw,Vétérinaire
Dr. med. vet. Kleintierpraxis zur Steinenschanze,"Steinengraben 67, 4051 Bâle",https://www.local.ch/fr/d/bale/4051/veterinaire/dr-med-vet-kleintierpraxis-zur-steinenschanze-OLX3fUQWDfk2oo0FQEyCrg,Vétérinaire
Dr. med. vet. Kollbrunner Markus,"Werdenstrasse 61, 9472 Grabs",https://www.local.ch/fr/d/grabs/9472/veterinaire/dr-med-vet-kollbrunner-markus-0yfYzQq9XksES-ujwDFtkQ,Vétérinaire
Dr méd. Kuffer Alain,"Chemin de la Blonde 20-22, 1253 Vandoeuvres",https://www.local.ch/fr/d/vandoeuvres/1253/veterinaire/dr-med-kuffer-alain-0YUIajXkYnIEeeeRsz-N8Q,Vétérinaire
Dr. med. vet. Künzle Stefan,"Nelkenstrasse 14, 9200 Gossau SG",https://www.local.ch/fr/d/gossau-sg/9200/veterinaire/dr-med-vet-kuenzle-stefan-KTMemeSc_VLfcA4VSqeh0g,Vétérinaire
Küttel Andreas u. Margret,"Kreuzfure 5, 3753 Oey",https://www.local.ch/fr/d/oey/3753/veterinaire/kuettel-andreas-u-margret-pxQPLjQYE55P3SffFVL4-w,Vétérinaire
Laeubli Denise,"Route de Pré-Bois 6, 1214 Vernier",https://www.local.ch/fr/d/vernier/1214/veterinaire/laeubli-denise-B4Dl_y4EYNcdc7C7e24wlw,Vétérinaire
Larissa Vicart AG,"Im Rebberg 31, 4115 Mariastein",https://www.local.ch/fr/d/mariastein/4115/veterinaire/larissa-vicart-ag-Veh_5XC2Y6_NjcflIVn3KA,Vétérinaire
Dr. med. vet. Liesch Pius,"Veia da Scola 3, 7451 Alvaschein",https://www.local.ch/fr/d/alvaschein/7451/veterinaire/dr-med-vet-liesch-pius-dnjikylr4zl6MgHAwgk4tg,Vétérinaire
Luka Gabor,"Route d'Hermance 8, 1222 Vésenaz",https://www.local.ch/fr/d/vesenaz/1222/veterinaire/luka-gabor-aFSpxsIxsUbuOdsx1KAn4Q,Vétérinaire
Manser-Meyer Barbara,"Chemin de la Forêt 12, 1784 Courtepin",https://www.local.ch/fr/d/courtepin/1784/veterinaire/manser-meyer-barbara-5uRoRSCJ2wpvLyWXuYSeNg,Vétérinaire
Dr. med. vet. Marti Evelyne,"Schützenstrasse 8, 9100 Herisau",https://www.local.ch/fr/d/herisau/9100/veterinaire/dr-med-vet-marti-evelyne-iOi6WDL312gpviI0YGllcQ,Vétérinaire
Dr. med. vet. Meyer Adrian,"Bahnhofstrasse 16, 5605 Dottikon",https://www.local.ch/fr/d/dottikon/5605/veterinaire/dr-med-vet-meyer-adrian-zaNnDXczmmO0kj91vIr22A,Vétérinaire
Meylan Jean-Luc,"Rue des Condémines 37, 1400 Yverdon-les-Bains",https://www.local.ch/fr/d/yverdon-les-bains/1400/veterinaire/meylan-jean-luc-GG2suDjWHwnR9Q7_4obDeA,Vétérinaire
Mobile Tierarztpraxis,"Burghofstrasse 71, 8105 Regensdorf",https://www.local.ch/fr/d/regensdorf/8105/veterinaire/mobile-tierarztpraxis-9vsjlaFufB8FTxkMhIb4_Q,Vétérinaire
Mobile Tierarztpraxis - Kinesiologie / Verhaltensmedizin,"Alpenstrasse 61, 3627 Heimberg",https://www.local.ch/fr/d/heimberg/3627/veterinaire/mobile-tierarztpraxis-kinesiologie-verhaltensmedizin-Kcr7-Q0RLkP9icaEPoLMyg,Vétérinaire
Mobile Tierarztpraxis Meier,"Nauenstrasse 2, 8632 Tann",https://www.local.ch/fr/d/tann/8632/veterinaire/mobile-tierarztpraxis-meier-NwGuXbRUTKF3zd_j3Fqr-g,Vétérinaire
